chain,address,evidence_path,llm_proposed_label,llm_confidence,llm_risk_categories,llm_summary,llm_uncertainties,explorer_link,decision,final_label,final_confidence,corrected_risk_categories,comment
ethereum,0x659d2903d93a2578de58e423df5d37acbed25534,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x659d2903d93a2578de58e423df5d37acbed25534.json,B,medium,,0x659d2903d93a2578de58e423df5d37acbed25534: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x659d2903d93a2578de58e423df5d37acbed25534,,,,,
ethereum,0x65e6283bfce7e22f29e3a8a946074d203bde771b,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x65e6283bfce7e22f29e3a8a946074d203bde771b.json,R2,low,token_movement_capability,"0x65e6283bfce7e22f29e3a8a946074d203bde771b exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x65e6283bfce7e22f29e3a8a946074d203bde771b,,,,,
ethereum,0x663311910883c44dd75ab280e80eb763f2d82cde,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x663311910883c44dd75ab280e80eb763f2d82cde.json,R2,low,ownership_admin_capability; token_movement_capability,"0x663311910883c44dd75ab280e80eb763f2d82cde exposes ownership_admin_capability, token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x663311910883c44dd75ab280e80eb763f2d82cde,,,,,
ethereum,0x66409a7bc039339e31957651c6c4d9f2a3355a71,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x66409a7bc039339e31957651c6c4d9f2a3355a71.json,R2,low,token_movement_capability,"0x66409a7bc039339e31957651c6c4d9f2a3355a71 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x66409a7bc039339e31957651c6c4d9f2a3355a71,,,,,
ethereum,0x6640c1cccaf07dbe765ec05e294fe427cc92831c,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6640c1cccaf07dbe765ec05e294fe427cc92831c.json,B,medium,,0x6640c1cccaf07dbe765ec05e294fe427cc92831c: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x6640c1cccaf07dbe765ec05e294fe427cc92831c,,,,,
ethereum,0x674201ed30037535ca6085391edad285ffa84cbe,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x674201ed30037535ca6085391edad285ffa84cbe.json,R2,low,unresolved_proxy_delegatecall,"0x674201ed30037535ca6085391edad285ffa84cbe exposes unresolved_proxy_delegatecall based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.","DELEGATECALL target(s) were not statically resolved to a fixed, verifiable address; exploitability depends on what code the delegate proxies to, which can change (upgradeable proxy) or depend on runtime state. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.",https://etherscan.io/address/0x674201ed30037535ca6085391edad285ffa84cbe,,,,,
ethereum,0x674a55fc659a843878a7499b674cc733abe14de5,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x674a55fc659a843878a7499b674cc733abe14de5.json,R2,low,token_movement_capability,"0x674a55fc659a843878a7499b674cc733abe14de5 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x674a55fc659a843878a7499b674cc733abe14de5,,,,,
ethereum,0x69007702764179f14f51cdce752f4f775d74e139,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x69007702764179f14f51cdce752f4f775d74e139.json,R2,medium,unresolved_proxy_delegatecall; upgradeable_admin_capability,"0x69007702764179f14f51cdce752f4f775d74e139 exposes unresolved_proxy_delegatecall, upgradeable_admin_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here. Documented as Alchemy_SemiModularAccount7702.","DELEGATECALL target(s) were not statically resolved to a fixed, verifiable address; exploitability depends on what code the delegate proxies to, which can change (upgradeable proxy) or depend on runtime state. | Selector presence does not establish that the upgrade function is actually access-controlled -- no guard/reachability analysis was performed.",https://etherscan.io/address/0x69007702764179f14f51cdce752f4f775d74e139,,,,,
ethereum,0x6917fb339644d762558d794786b039b92caeb858,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6917fb339644d762558d794786b039b92caeb858.json,R2,low,unresolved_proxy_delegatecall,"0x6917fb339644d762558d794786b039b92caeb858 exposes unresolved_proxy_delegatecall based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.","DELEGATECALL target(s) were not statically resolved to a fixed, verifiable address; exploitability depends on what code the delegate proxies to, which can change (upgradeable proxy) or depend on runtime state. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.",https://etherscan.io/address/0x6917fb339644d762558d794786b039b92caeb858,,,,,
ethereum,0x691cc80a8ae8863616c101383cf198d507acaf9e,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x691cc80a8ae8863616c101383cf198d507acaf9e.json,R2,low,token_movement_capability,"0x691cc80a8ae8863616c101383cf198d507acaf9e exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x691cc80a8ae8863616c101383cf198d507acaf9e,,,,,
ethereum,0x69e6bd1c4082403fc7917a61f6216552fc1a541d,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x69e6bd1c4082403fc7917a61f6216552fc1a541d.json,R2,low,ownership_admin_capability,"0x69e6bd1c4082403fc7917a61f6216552fc1a541d exposes ownership_admin_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x69e6bd1c4082403fc7917a61f6216552fc1a541d,,,,,
ethereum,0x69f3814cd453980531e3f089448b11ec2ef865e6,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x69f3814cd453980531e3f089448b11ec2ef865e6.json,R2,low,token_movement_capability,"0x69f3814cd453980531e3f089448b11ec2ef865e6 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x69f3814cd453980531e3f089448b11ec2ef865e6,,,,,
ethereum,0x6a6d367579bfc74f86dd61655e0066f60b04e7b9,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6a6d367579bfc74f86dd61655e0066f60b04e7b9.json,R2,low,ownership_admin_capability,"0x6a6d367579bfc74f86dd61655e0066f60b04e7b9 exposes ownership_admin_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x6a6d367579bfc74f86dd61655e0066f60b04e7b9,,,,,
ethereum,0x6aed451a31bd0b01dd789f5d83003c52fc044bad,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6aed451a31bd0b01dd789f5d83003c52fc044bad.json,R2,low,token_movement_capability,"0x6aed451a31bd0b01dd789f5d83003c52fc044bad exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x6aed451a31bd0b01dd789f5d83003c52fc044bad,,,,,
ethereum,0x6b9b58883ca209fb1531a8188a59f030a54267f1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6b9b58883ca209fb1531a8188a59f030a54267f1.json,R2,low,token_movement_capability,"0x6b9b58883ca209fb1531a8188a59f030a54267f1 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x6b9b58883ca209fb1531a8188a59f030a54267f1,,,,,
ethereum,0x6c076249a9f71ad4e5c603d675a389c37d569198,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6c076249a9f71ad4e5c603d675a389c37d569198.json,R2,low,ownership_admin_capability; token_movement_capability,"0x6c076249a9f71ad4e5c603d675a389c37d569198 exposes ownership_admin_capability, token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x6c076249a9f71ad4e5c603d675a389c37d569198,,,,,
ethereum,0x6c251b15f2851fbed28b6c898fb6093995ca1c47,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6c251b15f2851fbed28b6c898fb6093995ca1c47.json,R2,low,token_movement_capability,"0x6c251b15f2851fbed28b6c898fb6093995ca1c47 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x6c251b15f2851fbed28b6c898fb6093995ca1c47,,,,,
ethereum,0x6cb8370f4883822965c5c6565df5adca990d7aa3,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6cb8370f4883822965c5c6565df5adca990d7aa3.json,B,medium,,0x6cb8370f4883822965c5c6565df5adca990d7aa3: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x6cb8370f4883822965c5c6565df5adca990d7aa3,,,,,
ethereum,0x6d0a0c88fc4bb805fee880fb514f94101f723d85,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6d0a0c88fc4bb805fee880fb514f94101f723d85.json,R2,low,token_movement_capability,"0x6d0a0c88fc4bb805fee880fb514f94101f723d85 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x6d0a0c88fc4bb805fee880fb514f94101f723d85,,,,,
ethereum,0x6d154b2eccaf6c9d2ae0d07897d4cf522ecb2e93,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6d154b2eccaf6c9d2ae0d07897d4cf522ecb2e93.json,R2,medium,token_movement_capability,"0x6d154b2eccaf6c9d2ae0d07897d4cf522ecb2e93 exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone.,https://etherscan.io/address/0x6d154b2eccaf6c9d2ae0d07897d4cf522ecb2e93,,,,,
ethereum,0x6d797ad6b0c925171255e7af94b5c2af16c423e0,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6d797ad6b0c925171255e7af94b5c2af16c423e0.json,R1,low,destructive_capability_selfdestruct,"0x6d797ad6b0c925171255e7af94b5c2af16c423e0's disassembly contains 1 apparent SELFDESTRUCT instruction(s) with no ownership/admin selector detected anywhere in the bytecode, i.e. no static evidence of an access-control gate on this capability -- flagged R1 despite low confidence because of the disassembler caveat above.","Linear-sweep disassembly (no jump-target/CFG validation) can misdecode data bytes -- e.g. CBOR metadata, PUSH immediates, or padding -- as opcodes including SELFDESTRUCT (0xFF). This SELFDESTRUCT count is not confirmed to be reachable code.",https://etherscan.io/address/0x6d797ad6b0c925171255e7af94b5c2af16c423e0,,,,,
ethereum,0x6d7ed70e76192732827817927149ba2b326c9e13,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6d7ed70e76192732827817927149ba2b326c9e13.json,R2,low,unresolved_proxy_delegatecall; token_movement_capability; destructive_capability_selfdestruct,"0x6d7ed70e76192732827817927149ba2b326c9e13 exposes unresolved_proxy_delegatecall, token_movement_capability, destructive_capability_selfdestruct based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.","DELEGATECALL target(s) were not statically resolved to a fixed, verifiable address; exploitability depends on what code the delegate proxies to, which can change (upgradeable proxy) or depend on runtime state. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | As above, linear-sweep SELFDESTRUCT counts are not confirmed reachable code. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.",https://etherscan.io/address/0x6d7ed70e76192732827817927149ba2b326c9e13,,,,,
ethereum,0x6d94554900937c5b3efb52ed21c09a4953b7c451,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6d94554900937c5b3efb52ed21c09a4953b7c451.json,R2,low,ownership_admin_capability; token_movement_capability,"0x6d94554900937c5b3efb52ed21c09a4953b7c451 exposes ownership_admin_capability, token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x6d94554900937c5b3efb52ed21c09a4953b7c451,,,,,
ethereum,0x6d94f91bc6cad616c809b993edf101f8e52d404f,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6d94f91bc6cad616c809b993edf101f8e52d404f.json,R2,low,ownership_admin_capability; token_movement_capability,"0x6d94f91bc6cad616c809b993edf101f8e52d404f exposes ownership_admin_capability, token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x6d94f91bc6cad616c809b993edf101f8e52d404f,,,,,
ethereum,0x6db2e4e95c548929e4c6e7e6c22da9dba3704531,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6db2e4e95c548929e4c6e7e6c22da9dba3704531.json,R2,low,ownership_admin_capability; token_movement_capability,"0x6db2e4e95c548929e4c6e7e6c22da9dba3704531 exposes ownership_admin_capability, token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x6db2e4e95c548929e4c6e7e6c22da9dba3704531,,,,,
ethereum,0x6db68611cf6c10e05caf2245db4bbb93383d223e,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6db68611cf6c10e05caf2245db4bbb93383d223e.json,B,medium,,0x6db68611cf6c10e05caf2245db4bbb93383d223e: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x6db68611cf6c10e05caf2245db4bbb93383d223e,,,,,
ethereum,0x6e0c2f07c2f8bf1e0af1c444e596d27f22178ae7,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6e0c2f07c2f8bf1e0af1c444e596d27f22178ae7.json,R2,low,ownership_admin_capability; token_movement_capability,"0x6e0c2f07c2f8bf1e0af1c444e596d27f22178ae7 exposes ownership_admin_capability, token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x6e0c2f07c2f8bf1e0af1c444e596d27f22178ae7,,,,,
ethereum,0x6ecacfa9321317f57341600e2a289eeea915a9de,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6ecacfa9321317f57341600e2a289eeea915a9de.json,R1,low,destructive_capability_selfdestruct,"0x6ecacfa9321317f57341600e2a289eeea915a9de's disassembly contains 1 apparent SELFDESTRUCT instruction(s) with no ownership/admin selector detected anywhere in the bytecode, i.e. no static evidence of an access-control gate on this capability -- flagged R1 despite low confidence because of the disassembler caveat above.","Linear-sweep disassembly (no jump-target/CFG validation) can misdecode data bytes -- e.g. CBOR metadata, PUSH immediates, or padding -- as opcodes including SELFDESTRUCT (0xFF). This SELFDESTRUCT count is not confirmed to be reachable code.",https://etherscan.io/address/0x6ecacfa9321317f57341600e2a289eeea915a9de,,,,,
ethereum,0x6f07dc2a99ea170f9e6f5c4f8641165bccbcc7df,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6f07dc2a99ea170f9e6f5c4f8641165bccbcc7df.json,B,medium,,0x6f07dc2a99ea170f9e6f5c4f8641165bccbcc7df: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x6f07dc2a99ea170f9e6f5c4f8641165bccbcc7df,,,,,
ethereum,0x6f17fecfba0910e989e8ab4847d0cfbc4db1b0ac,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6f17fecfba0910e989e8ab4847d0cfbc4db1b0ac.json,R2,low,ownership_admin_capability,"0x6f17fecfba0910e989e8ab4847d0cfbc4db1b0ac exposes ownership_admin_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Selector presence does not establish that this function is access-controlled -- no guard/reachability analysis was performed. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x6f17fecfba0910e989e8ab4847d0cfbc4db1b0ac,,,,,
ethereum,0x6f58ed33dc662ba120178e951e01023465fea4dd,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6f58ed33dc662ba120178e951e01023465fea4dd.json,R2,low,token_movement_capability,"0x6f58ed33dc662ba120178e951e01023465fea4dd exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x6f58ed33dc662ba120178e951e01023465fea4dd,,,,,
ethereum,0x700667b0fa52fddb7262b9498e79e1f62ff69be9,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x700667b0fa52fddb7262b9498e79e1f62ff69be9.json,B,medium,,0x700667b0fa52fddb7262b9498e79e1f62ff69be9: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x700667b0fa52fddb7262b9498e79e1f62ff69be9,,,,,
ethereum,0x70147a8a10b6a6d3f00056aff6e339e67d7f8d2a,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x70147a8a10b6a6d3f00056aff6e339e67d7f8d2a.json,R2,low,token_movement_capability,"0x70147a8a10b6a6d3f00056aff6e339e67d7f8d2a exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x70147a8a10b6a6d3f00056aff6e339e67d7f8d2a,,,,,
ethereum,0x704abfe3429c888bcb8c9a5256f3a8a61331acfa,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x704abfe3429c888bcb8c9a5256f3a8a61331acfa.json,R2,low,token_approval_capability,"0x704abfe3429c888bcb8c9a5256f3a8a61331acfa exposes token_approval_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x704abfe3429c888bcb8c9a5256f3a8a61331acfa,,,,,
ethereum,0x70706888aaac09093d126978751ea6c456ae99da,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x70706888aaac09093d126978751ea6c456ae99da.json,R2,low,token_movement_capability,"0x70706888aaac09093d126978751ea6c456ae99da exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x70706888aaac09093d126978751ea6c456ae99da,,,,,
ethereum,0x709a519eb51f7153b7560a4aa7033ee4ff45a907,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x709a519eb51f7153b7560a4aa7033ee4ff45a907.json,B,medium,,0x709a519eb51f7153b7560a4aa7033ee4ff45a907: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x709a519eb51f7153b7560a4aa7033ee4ff45a907,,,,,
ethereum,0x70d602c7539bca9e36280ff50f2a12d315f9c05a,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x70d602c7539bca9e36280ff50f2a12d315f9c05a.json,R1,low,destructive_capability_selfdestruct,"0x70d602c7539bca9e36280ff50f2a12d315f9c05a's disassembly contains 1 apparent SELFDESTRUCT instruction(s) with no ownership/admin selector detected anywhere in the bytecode, i.e. no static evidence of an access-control gate on this capability -- flagged R1 despite low confidence because of the disassembler caveat above.","Linear-sweep disassembly (no jump-target/CFG validation) can misdecode data bytes -- e.g. CBOR metadata, PUSH immediates, or padding -- as opcodes including SELFDESTRUCT (0xFF). This SELFDESTRUCT count is not confirmed to be reachable code.",https://etherscan.io/address/0x70d602c7539bca9e36280ff50f2a12d315f9c05a,,,,,
ethereum,0x723110be6fd6722baa51af8f2a28f825a574d6d1,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x723110be6fd6722baa51af8f2a28f825a574d6d1.json,B,medium,,0x723110be6fd6722baa51af8f2a28f825a574d6d1: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x723110be6fd6722baa51af8f2a28f825a574d6d1,,,,,
ethereum,0x7369ab6f4944fe8f520710e64c3fa9e5c7717d88,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7369ab6f4944fe8f520710e64c3fa9e5c7717d88.json,R2,low,token_approval_capability,"0x7369ab6f4944fe8f520710e64c3fa9e5c7717d88 exposes token_approval_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x7369ab6f4944fe8f520710e64c3fa9e5c7717d88,,,,,
ethereum,0x7458d6c63b65a0605a553b15568bf6262a26dd8b,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7458d6c63b65a0605a553b15568bf6262a26dd8b.json,R2,low,token_movement_capability,"0x7458d6c63b65a0605a553b15568bf6262a26dd8b exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x7458d6c63b65a0605a553b15568bf6262a26dd8b,,,,,
ethereum,0x74590823134e5523d1ab6c70b0de1bb8f840c69e,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x74590823134e5523d1ab6c70b0de1bb8f840c69e.json,B,medium,,0x74590823134e5523d1ab6c70b0de1bb8f840c69e: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x74590823134e5523d1ab6c70b0de1bb8f840c69e,,,,,
ethereum,0x7483ca5309cbc2d4d66a12e9a2d4d0d6ffdd348c,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7483ca5309cbc2d4d66a12e9a2d4d0d6ffdd348c.json,R2,low,token_movement_capability,"0x7483ca5309cbc2d4d66a12e9a2d4d0d6ffdd348c exposes token_movement_capability based on static evidence; actual exploitability depends on access-control state, proxy target, or further analysis not performed here.",Whether token-movement functions are gated to an authorized caller (e.g. the delegating EOA itself via an execute()-style dispatcher) cannot be determined from selector presence alone. | No verified source was found on Sourcify to corroborate bytecode-derived evidence.,https://etherscan.io/address/0x7483ca5309cbc2d4d66a12e9a2d4d0d6ffdd348c,,,,,
ethereum,0x74b02e949024b3cc3473215a6175de48b90c92f4,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x74b02e949024b3cc3473215a6175de48b90c92f4.json,B,medium,,0x74b02e949024b3cc3473215a6175de48b90c92f4: no security-relevant capability was identified from the available static evidence.,No verified source was found on Sourcify; this conclusion rests on bytecode-derived static evidence only.,https://etherscan.io/address/0x74b02e949024b3cc3473215a6175de48b90c92f4,,,,,
