item_id,postcutoff_project_family_id,provenance_status,evidence_reference,evidence_notes,related_canonical_family_ids,related_control_projects,auditor_id,exclusion_reason
ethereum:0xcc3de3ab890a913e1544be4439308d23a5b78e45,PF_ANON_15CBA0EE2DCD,CONSERVATIVE_CLUSTER,artifact:revision_v3/results/confirmatory_snapshot/confirmatory_conservative_family_link_evidence.csv#cluster=D0115,NO_BRAND_OWNERSHIP_CLAIM; score-blind must-link cluster with overinclusive canonical and development-control similarity holds. Absence of a link does not prove project independence.,F00862,,CONSERVATIVE_LINKAGE_PIPELINE_V1,
ethereum:0xce330c05d5bb99d524907d6772ead85a171f4d5c,PF_ANON_19BB02CAE564,CONSERVATIVE_CLUSTER,artifact:revision_v3/results/confirmatory_snapshot/confirmatory_conservative_family_link_evidence.csv#cluster=D0116,NO_BRAND_OWNERSHIP_CLAIM; score-blind must-link cluster with overinclusive canonical and development-control similarity holds. Absence of a link does not prove project independence.,F00716,,CONSERVATIVE_LINKAGE_PIPELINE_V1,
ethereum:0xd4d594c99f23b1fb9d65fdd9062854b1a1c5780b,PF_ANON_D5114DB36BE4,CONSERVATIVE_CLUSTER,artifact:revision_v3/results/confirmatory_snapshot/confirmatory_conservative_family_link_evidence.csv#cluster=D0117,NO_BRAND_OWNERSHIP_CLAIM; score-blind must-link cluster with overinclusive canonical and development-control similarity holds. Absence of a link does not prove project independence.,,,CONSERVATIVE_LINKAGE_PIPELINE_V1,
ethereum:0xd6912cce705724bcddebdb9d1e95af14cac041d3,PF_ANON_75F19D346D6C,CONSERVATIVE_CLUSTER,artifact:revision_v3/results/confirmatory_snapshot/confirmatory_conservative_family_link_evidence.csv#cluster=D0082,NO_BRAND_OWNERSHIP_CLAIM; score-blind must-link cluster with overinclusive canonical and development-control similarity holds. Absence of a link does not prove project independence.,F00663,,CONSERVATIVE_LINKAGE_PIPELINE_V1,
ethereum:0xd6c3ea8b6d52c8b193aebb66fc2482b8408f98d7,PF_ANON_10677F0D8D5B,CONSERVATIVE_CLUSTER,artifact:revision_v3/results/confirmatory_snapshot/confirmatory_conservative_family_link_evidence.csv#cluster=D0118,NO_BRAND_OWNERSHIP_CLAIM; score-blind must-link cluster with overinclusive canonical and development-control similarity holds. Absence of a link does not prove project independence.,F00008;F00124;F01185;F01231;F01315,,CONSERVATIVE_LINKAGE_PIPELINE_V1,
ethereum:0xd72ec5026178f03a00603865dc79e49835c70885,PF_ANON_9000914B0CBA,CONSERVATIVE_CLUSTER,artifact:revision_v3/results/confirmatory_snapshot/confirmatory_conservative_family_link_evidence.csv#cluster=D0119,NO_BRAND_OWNERSHIP_CLAIM; score-blind must-link cluster with overinclusive canonical and development-control similarity holds. Absence of a link does not prove project independence.,F00472,,CONSERVATIVE_LINKAGE_PIPELINE_V1,
ethereum:0xd750479e017fd6e1ff628683acd0b677c17da37a,PF_ANON_A4FDA4193F8F,CONSERVATIVE_CLUSTER,artifact:revision_v3/results/confirmatory_snapshot/confirmatory_conservative_family_link_evidence.csv#cluster=D0018,NO_BRAND_OWNERSHIP_CLAIM; score-blind must-link cluster with overinclusive canonical and development-control similarity holds. Absence of a link does not prove project independence.,F00030;F00068;F00128;F00139;F00144;F00664;F00859;F00923;F01270;F01302,,CONSERVATIVE_LINKAGE_PIPELINE_V1,
ethereum:0xd7af111c28250f7ea1b954a9189dc7029a162147,PF_ANON_0E2D3B5BFC5D,CONSERVATIVE_CLUSTER,artifact:revision_v3/results/confirmatory_snapshot/confirmatory_conservative_family_link_evidence.csv#cluster=D0120,NO_BRAND_OWNERSHIP_CLAIM; score-blind must-link cluster with overinclusive canonical and development-control similarity holds. Absence of a link does not prove project independence.,F00031;F00124;F00132;F00152;F00815,,CONSERVATIVE_LINKAGE_PIPELINE_V1,
ethereum:0xd7d20e03c9793bd1b63291eea0021c8cc096a915,PF_ANON_86CA5EEE7CBE,CONSERVATIVE_CLUSTER,artifact:revision_v3/results/confirmatory_snapshot/confirmatory_conservative_family_link_evidence.csv#cluster=D0121,NO_BRAND_OWNERSHIP_CLAIM; score-blind must-link cluster with overinclusive canonical and development-control similarity holds. Absence of a link does not prove project independence.,F00120;F00205;F01302,,CONSERVATIVE_LINKAGE_PIPELINE_V1,
ethereum:0xdba6f9e5658b5f196b3665e6fce4a509701e744e,PF_ANON_D6060E31475E,CONSERVATIVE_CLUSTER,artifact:revision_v3/results/confirmatory_snapshot/confirmatory_conservative_family_link_evidence.csv#cluster=D0122,NO_BRAND_OWNERSHIP_CLAIM; score-blind must-link cluster with overinclusive canonical and development-control similarity holds. Absence of a link does not prove project independence.,F00687,,CONSERVATIVE_LINKAGE_PIPELINE_V1,
ethereum:0xded68cc370dcdefed0dcb8b507b81f50f0ce175c,PF_ANON_12D53120199E,CONSERVATIVE_CLUSTER,artifact:revision_v3/results/confirmatory_snapshot/confirmatory_conservative_family_link_evidence.csv#cluster=D0123,NO_BRAND_OWNERSHIP_CLAIM; score-blind must-link cluster with overinclusive canonical and development-control similarity holds. Absence of a link does not prove project independence.,F00663,,CONSERVATIVE_LINKAGE_PIPELINE_V1,
ethereum:0xe58c00943c99841717d9f62416173ba54607dbe2,PF_ANON_B62ED1E479FA,CONSERVATIVE_CLUSTER,artifact:revision_v3/results/confirmatory_snapshot/confirmatory_conservative_family_link_evidence.csv#cluster=D0124,NO_BRAND_OWNERSHIP_CLAIM; score-blind must-link cluster with overinclusive canonical and development-control similarity holds. Absence of a link does not prove project independence.,F00008;F00046;F00124,,CONSERVATIVE_LINKAGE_PIPELINE_V1,
ethereum:0xe676506e974bab214e42050cd04e383fb83612dd,PF_ANON_001DD6F54458,CONSERVATIVE_CLUSTER,artifact:revision_v3/results/confirmatory_snapshot/confirmatory_conservative_family_link_evidence.csv#cluster=D0125,NO_BRAND_OWNERSHIP_CLAIM; score-blind must-link cluster with overinclusive canonical and development-control similarity holds. Absence of a link does not prove project independence.,F01300,,CONSERVATIVE_LINKAGE_PIPELINE_V1,
ethereum:0xead130e5dba3d46757e53c296fbb41fd207fe591,PF_ANON_E6D3C731679E,CONSERVATIVE_CLUSTER,artifact:revision_v3/results/confirmatory_snapshot/confirmatory_conservative_family_link_evidence.csv#cluster=D0034,NO_BRAND_OWNERSHIP_CLAIM; score-blind must-link cluster with overinclusive canonical and development-control similarity holds. Absence of a link does not prove project independence.,F00663,,CONSERVATIVE_LINKAGE_PIPELINE_V1,
ethereum:0xebc9bedfedfbf8761819bb610e6452f502f0b65c,PF_ANON_3376B5693BD1,CONSERVATIVE_CLUSTER,artifact:revision_v3/results/confirmatory_snapshot/confirmatory_conservative_family_link_evidence.csv#cluster=D0126,NO_BRAND_OWNERSHIP_CLAIM; score-blind must-link cluster with overinclusive canonical and development-control similarity holds. Absence of a link does not prove project independence.,,,CONSERVATIVE_LINKAGE_PIPELINE_V1,
ethereum:0xf0d89d8a4492070063fd40ac5855cf4d4c8b2ecd,PF_ANON_66DCAA7537B6,CONSERVATIVE_CLUSTER,artifact:revision_v3/results/confirmatory_snapshot/confirmatory_conservative_family_link_evidence.csv#cluster=D0127,NO_BRAND_OWNERSHIP_CLAIM; score-blind must-link cluster with overinclusive canonical and development-control similarity holds. Absence of a link does not prove project independence.,F00663,,CONSERVATIVE_LINKAGE_PIPELINE_V1,
ethereum:0xf0eacad7efd813774d6ba2b1b1317666d18fd90d,PF_ANON_814E4AC26BFE,CONSERVATIVE_CLUSTER,artifact:revision_v3/results/confirmatory_snapshot/confirmatory_conservative_family_link_evidence.csv#cluster=D0089,NO_BRAND_OWNERSHIP_CLAIM; score-blind must-link cluster with overinclusive canonical and development-control similarity holds. Absence of a link does not prove project independence.,F00031;F00050;F00101;F00124;F00132;F00152;F00180;F00210;F00701;F00815,,CONSERVATIVE_LINKAGE_PIPELINE_V1,
ethereum:0xf2e357ee8874272e10b3141e32e66df0eb6e9b15,PF_ANON_594FBDF32CA2,CONSERVATIVE_CLUSTER,artifact:revision_v3/results/confirmatory_snapshot/confirmatory_conservative_family_link_evidence.csv#cluster=D0128,NO_BRAND_OWNERSHIP_CLAIM; score-blind must-link cluster with overinclusive canonical and development-control similarity holds. Absence of a link does not prove project independence.,F00059,,CONSERVATIVE_LINKAGE_PIPELINE_V1,
ethereum:0xf32e5f1fcac29ff40f0eeb1861444e889ecbb74e,PF_ANON_10D43336736F,CONSERVATIVE_CLUSTER,artifact:revision_v3/results/confirmatory_snapshot/confirmatory_conservative_family_link_evidence.csv#cluster=D0129,NO_BRAND_OWNERSHIP_CLAIM; score-blind must-link cluster with overinclusive canonical and development-control similarity holds. Absence of a link does not prove project independence.,F00007,,CONSERVATIVE_LINKAGE_PIPELINE_V1,
ethereum:0xf456464cd3ac63e94e122a88ec8d2bb9605d3823,PF_ANON_F76B39430AA2,CONSERVATIVE_CLUSTER,artifact:revision_v3/results/confirmatory_snapshot/confirmatory_conservative_family_link_evidence.csv#cluster=D0130,NO_BRAND_OWNERSHIP_CLAIM; score-blind must-link cluster with overinclusive canonical and development-control similarity holds. Absence of a link does not prove project independence.,F00031;F00046;F00124;F00815;F01230,,CONSERVATIVE_LINKAGE_PIPELINE_V1,
ethereum:0xf5f53fd1f149e5546a468315ba20d80823869144,PF_ANON_FA6F052266D2,CONSERVATIVE_CLUSTER,artifact:revision_v3/results/confirmatory_snapshot/confirmatory_conservative_family_link_evidence.csv#cluster=D0131,NO_BRAND_OWNERSHIP_CLAIM; score-blind must-link cluster with overinclusive canonical and development-control similarity holds. Absence of a link does not prove project independence.,,,CONSERVATIVE_LINKAGE_PIPELINE_V1,
ethereum:0xfa55d2542b1b49ff2b8fd9e8d5a90874d9a3b3e5,PF_ANON_625482F2627E,CONSERVATIVE_CLUSTER,artifact:revision_v3/results/confirmatory_snapshot/confirmatory_conservative_family_link_evidence.csv#cluster=D0132,NO_BRAND_OWNERSHIP_CLAIM; score-blind must-link cluster with overinclusive canonical and development-control similarity holds. Absence of a link does not prove project independence.,,,CONSERVATIVE_LINKAGE_PIPELINE_V1,
ethereum:0xfb5451b7628d77701ccae272c5a7a48365800995,PF_ANON_4DF3BCDF5EB6,CONSERVATIVE_CLUSTER,artifact:revision_v3/results/confirmatory_snapshot/confirmatory_conservative_family_link_evidence.csv#cluster=D0009,NO_BRAND_OWNERSHIP_CLAIM; score-blind must-link cluster with overinclusive canonical and development-control similarity holds. Absence of a link does not prove project independence.,F00144;F01084;F01098,,CONSERVATIVE_LINKAGE_PIPELINE_V1,
ethereum:0xfc18af07e9d58230326560e956649d7d1769facf,PF_ANON_20FEA07775FE,CONSERVATIVE_CLUSTER,artifact:revision_v3/results/confirmatory_snapshot/confirmatory_conservative_family_link_evidence.csv#cluster=D0133,NO_BRAND_OWNERSHIP_CLAIM; score-blind must-link cluster with overinclusive canonical and development-control similarity holds. Absence of a link does not prove project independence.,F00663,,CONSERVATIVE_LINKAGE_PIPELINE_V1,
ethereum:0xfde47924c7cf623573e2ff7260f0a9f9ecceb39e,PF_ANON_7FB24E5A3D26,CONSERVATIVE_CLUSTER,artifact:revision_v3/results/confirmatory_snapshot/confirmatory_conservative_family_link_evidence.csv#cluster=D0134,NO_BRAND_OWNERSHIP_CLAIM; score-blind must-link cluster with overinclusive canonical and development-control similarity holds. Absence of a link does not prove project independence.,,,CONSERVATIVE_LINKAGE_PIPELINE_V1,
ethereum:0xfe01f1d8c4bc794f8fca6d7f39915c6af2bd6980,PF_ANON_32C463DB9AE9,CONSERVATIVE_CLUSTER,artifact:revision_v3/results/confirmatory_snapshot/confirmatory_conservative_family_link_evidence.csv#cluster=D0135,NO_BRAND_OWNERSHIP_CLAIM; score-blind must-link cluster with overinclusive canonical and development-control similarity holds. Absence of a link does not prove project independence.,F00036;F00054;F00063;F00180;F00807,,CONSERVATIVE_LINKAGE_PIPELINE_V1,
